time,value
29116,1300
29117,1336
29118,1354
29119,1444
29120,1468
29121,1637
29122,1688
29123,1710
29124,1692
29125,1733
29126,1741
29127,1703
29128,1694
29129,1690
29130,1685
29131,1645
29132,1671
29133,1687
29134,1656
29135,1608
29136,1601
29137,1621
29138,1728
29139,1703
29140,1674
29141,1688
29142,1662
29143,1642
29144,1600
29145,1525
29146,1512
29147,1535
29148,1505
29149,1529
29150,1523
29151,1497
29152,1503
29153,1475
29154,1391
29155,1291
29156,1247
29157,1221
29158,1236
29159,1245
29160,1255
29161,1213
29162,1191
29163,1156
29164,1105
29165,1078
29166,1082
29167,1107
29168,1112
29169,1039
29170,1030
29171,1029
29172,1035
29173,1022
29174,1012
29175,1041
29176,1040
29177,1034
29178,1048
29179,1054
29180,1057
29181,1055
29182,1034
29183,1025
29184,1011
29185,991
29186,1008
29187,1011
29188,1013
29189,1020
29190,1021
29191,1014
29192,1012
29193,1028
29194,1018
29195,1006
29196,993
29197,973
29198,983
29199,986
29200,1006
29201,1005
29202,998
29203,1016
29204,1034
29205,994
29206,1008
29207,1001
29208,980
29209,1001
29210,999
29211,997
29212,997
29213,988
29214,989
29215,1016
29216,1009
29217,1015
29218,1015
29219,1022
29220,1027
29221,1018
29222,1014
29223,1035
29224,1019
29225,1021
29226,1023
29227,1021
29228,1030
29229,1015
29230,1024
29231,1007
29232,1008
29233,997
29234,995
29235,992
29236,1001
29237,987
29238,973
29239,968
29240,951
29241,934
29242,938
29243,952
29244,966
29245,985
29246,973
29247,947
29248,941
29249,956
29250,938
29251,938
29252,954
29253,967
29254,945
29255,957
29256,955
29257,957
29258,955
29259,966
29260,964
29261,958
29262,970
29263,965
29264,971
29265,974
29266,956
29267,965
29268,957
29269,976
29270,968
29271,967
29272,965
29273,963
29274,974
29275,961
29276,956
29277,950
29278,961
29279,948
29280,945
29281,948
29282,940
29283,942
29284,943
29285,934
29286,948
29287,943
29288,948
29289,943
29290,948
29291,971
29292,962
29293,942
29294,951
29295,942
29296,951
29297,939
29298,946
29299,948
29300,951
29301,944
29302,950
29303,951
29304,944
29305,940
29306,936
29307,928
29308,911
29309,899
29310,909
29311,894
29312,887
29313,891
29314,892
29315,897
29316,933
29317,939
29318,962
29319,944
29320,938
29321,933
29322,927
29323,906
29324,916
29325,919
29326,914
29327,928
29328,936
29329,943
29330,945
29331,951
29332,960
29333,962
29334,959
29335,969
29336,962
29337,984
29338,973
29339,971
29340,993
29341,985
29342,977
29343,969
29344,944
29345,929
29346,923
29347,931
29348,946
29349,945
29350,945
29351,944
29352,919
29353,948
29354,945
29355,948
29356,947
29357,951
29358,947
29359,954
29360,926
29361,939
29362,963
29363,956
29364,946
29365,945
29366,956
29367,921
29368,945
29369,947
29370,952
29371,955
29372,946
29373,945
29374,951
29375,929
29376,868
29377,869
29378,872
29379,890
29380,933
29381,931
29382,928
29383,950
29384,961
29385,951
29386,951
29387,946
29388,962
29389,962
29390,945
29391,951
29392,966
29393,961
29394,939
29395,921
29396,929
29397,989
29398,1007
29399,1043
29400,1058
29401,998
29402,1014
29403,1045
29404,1076
29405,1149
29406,1254
29407,1306
29408,1410
29409,1581
29410,1598
29411,1649
29412,1613
29413,1733
29414,1756
29415,1732
29416,1706
29417,1751
29418,1750
29419,1734
29420,1765
29421,1782
29422,1704
29423,1660
29424,1655
29425,1599
29426,1706
29427,1769
29428,1762
29429,1752
29430,1775
29431,1702
29432,1682
29433,1765
29434,1744
29435,1704
29436,1647
29437,1631
29438,1620
29439,1664
29440,1666
29441,1617
29442,1509
29443,1401
29444,1335
29445,1277
29446,1288
29447,1235
29448,1215
29449,1155
29450,1085
29451,1077
29452,1084
29453,1065
29454,1127
29455,1078
29456,1074
29457,1096
29458,1113
29459,1104
29460,1079
29461,1064
29462,1027
29463,1038
29464,1036
29465,1033
29466,1048
29467,1048
29468,1047
29469,1073
29470,1112
29471,1110
29472,1085
29473,1075
29474,1066
29475,1015
29476,1013
29477,988
29478,980
29479,988
29480,1012
29481,1032
29482,1010
29483,998
29484,1007
29485,1017
29486,1019
29487,1041
29488,1010
29489,1017
29490,1042
29491,1065
29492,1075
29493,1068
29494,1068
29495,1074
29496,1083
29497,1103
29498,1067
29499,1120
29500,1201
29501,1296
29502,1288
29503,1351
29504,1399
29505,1527
29506,1573
29507,1581
29508,1593
29509,1846
29510,1789
29511,1726
29512,1829
29513,1839
29514,1811
29515,1783
29516,1798
29517,1770
29518,1742
29519,1753
29520,1749
29521,1764
29522,1774
29523,1801
29524,1750
29525,1546
29526,1563
29527,1575
29528,1602
29529,1571
29530,1586
29531,1595
29532,1561
29533,1579
29534,1560
29535,1550
29536,1542
29537,1541
29538,1391
29539,1330
29540,1275
29541,1234
29542,1261
29543,1216
29544,1204
29545,1224
29546,1196
29547,1140
29548,1127
29549,1074
29550,1076
29551,1079
29552,1082
29553,1054
29554,1055
29555,1067
29556,1043
29557,1061
29558,1036
29559,991
29560,993
29561,1006
29562,1024
29563,1022
29564,1044
29565,1031
29566,1031
29567,1016
29568,1009
29569,1007
29570,1033
29571,995
29572,1008
29573,1023
29574,999
29575,993
29576,997
29577,995
29578,981
29579,967
29580,994
29581,998
29582,990
29583,993
29584,989
29585,966
29586,976
29587,954
29588,948
29589,993
29590,1012
29591,1047
29592,1054
29593,1023
29594,1059
29595,1090
29596,1144
29597,1196
29598,1306
29599,1419
29600,1432
29601,1572
29602,1590
29603,1635
29604,1676
29605,1696
29606,1702
29607,1680
29608,1665
29609,1665
29610,1645
29611,1675
29612,1764
29613,1712
29614,1788
29615,1770
29616,1734
29617,1720
29618,1682
29619,1689
29620,1657
29621,1690
29622,1703
29623,1681
29624,1661
29625,1656
29626,1679
29627,1667
29628,1577
29629,1588
29630,1606
29631,1589
29632,1569
29633,1527
29634,1451
29635,1333
29636,1249
29637,1217
29638,1184
29639,1168
29640,1105
29641,1058
29642,1061
29643,1045
29644,1060
29645,1062
29646,1038
29647,1021
29648,1016
29649,1015
29650,1019
29651,997
29652,1024
29653,1006
29654,969
29655,991
29656,956
29657,968
29658,982
29659,978
29660,985
29661,997
29662,1025
29663,1009
29664,993
29665,994
29666,982
29667,1007
29668,1011
29669,983
29670,1014
29671,1024
29672,1038
29673,1019
29674,986
29675,1025
29676,1013
29677,1027
29678,1026
29679,1018
29680,1027
29681,1027
29682,1013
29683,1005
29684,988
29685,990
29686,1033
29687,1051
29688,1056
29689,1035
29690,1035
29691,1121
29692,1155
29693,1161
29694,1217
29695,1301
29696,1356
29697,1523
29698,1624
29699,1666
29700,1698
29701,1762
29702,1844
29703,1743
29704,1744
29705,1759
29706,1742
29707,1720
29708,1721
29709,1749
29710,1788
29711,1793
29712,1744
29713,1694
29714,1667
29715,1695
29716,1672
29717,1699
29718,1722
29719,1689
29720,1685
29721,1694
29722,1655
29723,1675
29724,1653
29725,1594
29726,1571
29727,1545
29728,1513
29729,1468
29730,1406
29731,1250
29732,1213
29733,1166
29734,1166
29735,1119
29736,1114
29737,1084
29738,1059
29739,1032
29740,1007
29741,986
29742,984
29743,951
29744,954
29745,966
29746,956
29747,965
29748,958
29749,948
29750,963
29751,969
29752,942
29753,950
29754,957
29755,961
29756,951
29757,944
29758,954
29759,947
29760,959
29761,943
29762,950
29763,949
29764,921
29765,934
29766,955
29767,966
29768,946
29769,967
29770,950
29771,972
29772,975
29773,954
29774,942
29775,956
29776,937
29777,955
29778,930
29779,934
29780,944
29781,923
29782,936
29783,987
29784,1001
29785,1049
29786,1097
29787,1172
29788,1199
29789,1195
29790,1263
29791,1169
29792,1249
29793,1416
29794,1464
29795,1583
29796,1555
29797,1608
29798,1636
29799,1632
29800,1678
29801,1678
29802,1687
29803,1660
29804,1703
29805,1707
29806,1685
29807,1700
29808,1690
29809,1656
29810,1643
29811,1657
29812,1706
29813,1636
29814,1627
29815,1624
29816,1574
29817,1581
29818,1616
29819,1593
29820,1571
29821,1567
29822,1505
29823,1466
29824,1434
29825,1393
29826,1312
29827,1213
29828,1206
29829,1193
29830,1199
29831,1120
29832,1087
29833,1021
29834,991
29835,994
29836,972
29837,984
29838,952
29839,937
29840,928
29841,901
29842,949
29843,947
29844,939
29845,951
29846,976
29847,977
29848,954
29849,929
29850,948
29851,905
29852,919
29853,952
29854,930
29855,955
29856,980
29857,974
29858,957
29859,946
29860,947
29861,917
29862,930
29863,945
29864,898
29865,891
29866,897
29867,924
29868,957
29869,969
29870,1001
29871,1020
29872,1009
29873,961
29874,939
29875,933
29876,913
29877,918
29878,910
29879,904
29880,872
29881,910
29882,946
29883,942
29884,957
29885,957
29886,953
29887,952
29888,943
29889,906
29890,902
29891,924
29892,929
29893,924
29894,918
29895,922
29896,946
29897,926
29898,935
29899,953
29900,985
29901,965
29902,957
29903,957
29904,956
29905,905
29906,900
29907,905
29908,892
29909,893
29910,891
29911,899
29912,890
29913,876
29914,886
29915,887
29916,876
29917,869
29918,899
29919,879
29920,958
29921,979
29922,877
29923,879
29924,896
29925,908
29926,898
29927,893
29928,870
29929,865
29930,874
29931,903
29932,887
29933,925
29934,922
29935,969
29936,960
29937,941
29938,979
29939,945
29940,909
29941,877
29942,860
29943,880
29944,905
29945,885
29946,906
29947,880
29948,873
29949,858
29950,869
29951,887
29952,899
29953,905
29954,901
29955,858
29956,846
29957,870
29958,846
29959,855
29960,867
29961,882
29962,908
29963,902
29964,917
29965,933
29966,935
29967,919
29968,888
29969,877
29970,851
29971,900
29972,898
29973,892
29974,875
29975,853
29976,790
29977,834
29978,853
29979,907
29980,896
29981,880
29982,872
29983,846
29984,837
29985,830
29986,832
29987,842
29988,841
29989,853
29990,855
29991,862
29992,870
29993,889
29994,881
29995,883
29996,883
29997,872
29998,854
29999,857
30000,864
30001,844
30002,860
30003,848
30004,850
30005,854
30006,870
30007,878
30008,852
30009,848
30010,876
30011,878
30012,885
30013,878
30014,874
30015,882
30016,877
30017,889
30018,904
30019,900
30020,888
30021,926
30022,949
30023,931
30024,915
30025,939
30026,851
30027,834
30028,846
30029,894
30030,890
30031,878
30032,887
30033,850
30034,863
30035,861
30036,877
30037,874
30038,858
30039,868
30040,843
30041,871
30042,908
30043,889
30044,931
30045,950
30046,937
30047,925
30048,846
30049,898
30050,916
30051,906
30052,926
30053,929
30054,940
30055,967
30056,872
30057,828
30058,858
30059,882
30060,909
30061,912
30062,930
30063,947
30064,885
30065,891
30066,891
30067,877
30068,910
30069,890
30070,945
30071,978
30072,962
30073,962
30074,945
30075,948
30076,979
30077,1058
30078,1162
30079,1214
30080,1333
30081,1426
30082,1498
30083,1475
30084,1764
30085,1801
30086,1840
30087,1733
30088,1708
30089,1797
30090,1745
30091,1717
30092,1752
30093,1799
30094,1792
30095,1731
30096,1668
30097,1687
30098,1708
30099,1734
30100,1694
30101,1671
30102,1687
30103,1682
30104,1632
30105,1629
30106,1622
30107,1602
30108,1570
30109,1643
30110,1666
30111,1693
30112,1649
30113,1593
30114,1485
30115,1388
30116,1371
30117,1226
30118,1173
30119,1205
30120,1142
30121,1081
30122,1025
30123,1012
30124,992
30125,989
30126,955
30127,947
30128,966
30129,910
30130,963
30131,1002
30132,1061
30133,1029
30134,1023
30135,1006
30136,1022
30137,984
30138,986
30139,971
30140,987
30141,989
30142,999
30143,981
30144,1017
30145,1041
30146,1035
30147,1047
30148,1058
30149,1052
30150,942
30151,927
30152,968
30153,1018
30154,952
30155,988
30156,1004
30157,968
30158,995
30159,976
30160,961
30161,968
30162,1003
30163,990
30164,986
30165,1027
30166,1027
30167,1052
30168,1057
30169,1060
30170,1041
30171,1149
30172,1255
30173,1356
30174,1398
30175,1463
30176,1538
30177,1656
30178,1803
30179,1827
30180,1852
30181,1736
30182,1738
30183,1702
30184,1671
30185,1692
30186,1739
30187,1801
30188,1805
30189,1814
30190,1773
30191,1816
30192,1814
30193,1755
30194,1745
30195,1686
30196,1717
30197,1668
30198,1713
30199,1766
30200,1859
30201,1851
30202,1889
30203,1875
30204,1749
30205,1619
30206,1539
30207,1538
30208,1517
30209,1452
30210,1399
30211,1284
30212,1235
30213,1189
30214,1150
30215,1211
30216,1177
30217,1124
30218,1083
30219,1079
30220,1089
30221,1017
30222,995
30223,993
30224,998
30225,992
30226,999
30227,993
30228,1001
30229,992
30230,990
30231,988
30232,986
30233,1011
30234,989
30235,987
30236,1003
30237,990
30238,990
30239,959
30240,945
30241,987
30242,1007
30243,1028
30244,1037
30245,989
30246,998
30247,986
30248,997
30249,981
30250,978
30251,976
30252,976
30253,990
30254,1002
30255,953
30256,952
30257,961
30258,961
30259,954
30260,959
30261,954
30262,967
30263,977
30264,1008
30265,1032
30266,1045
30267,1147
30268,1174
30269,1259
30270,1325
30271,1389
30272,1454
30273,1587
30274,1661
30275,1632
30276,1656
30277,1752
30278,1843
30279,1806
30280,1772
30281,1791
30282,1740
30283,1744
30284,1767
30285,1747
30286,1721
30287,1693
30288,1677
30289,1711
30290,1718
30291,1717
30292,1744
30293,1751
30294,1740
30295,1699
30296,1702
30297,1695
30298,1726
30299,1688
30300,1661
30301,1662
30302,1605
30303,1573
30304,1540
30305,1489
30306,1410
30307,1288
30308,1288
30309,1248
30310,1266
30311,1212
30312,1197
30313,1153
30314,1139
30315,1131
30316,1132
30317,1119
30318,1111
30319,1101
30320,1040
30321,1018
30322,1027
30323,1050
30324,1062
30325,1029
30326,1030
30327,1000
30328,991
30329,1013
30330,1002
30331,1002
30332,1008
30333,1011
30334,1015
30335,988
30336,986
30337,973
30338,990
30339,985
30340,991
30341,1006
30342,995
30343,994
30344,994
30345,1002
30346,1017
30347,996
30348,1004
30349,988
30350,970
30351,962
30352,951
30353,966
30354,968
30355,967
30356,955
30357,955
30358,963
30359,999
30360,1075
30361,1085
30362,1102
30363,1117
30364,1151
30365,1209
30366,1236
30367,1344
30368,1431
30369,1559
30370,1635
30371,1669
30372,1686
30373,1722
30374,1854
30375,1751
30376,1753
30377,1804
30378,1746
30379,1785
30380,1812
30381,1820
30382,1796
30383,1784
30384,1775
30385,1760
30386,1756
30387,1772
30388,1772
30389,1736
30390,1736
30391,1750
30392,1747
30393,1714
30394,1733
30395,1746
30396,1673
30397,1672
30398,1582
30399,1510
30400,1471
30401,1434
30402,1352
30403,1201
30404,1202
30405,1174
30406,1124
30407,1128
30408,1144
30409,1101
30410,1084
30411,1091
30412,1093
30413,1066
30414,999
30415,1017
30416,985
30417,939
30418,992
30419,957
30420,989
30421,991
30422,959
30423,941
30424,938
30425,954
30426,967
30427,962
30428,927
30429,962
30430,973
30431,982
30432,897
30433,841
30434,857
30435,867
30436,911
30437,945
30438,958
30439,973
30440,959
30441,952
30442,950
30443,947
30444,961
30445,916
30446,885
30447,914
30448,946
30449,935
30450,919
30451,919
30452,922
30453,930
30454,964
30455,1024
30456,1047
30457,1007
30458,1057
30459,1125
30460,1178
30461,1269
30462,1309
30463,1374
30464,1450
30465,1551
30466,1600
30467,1659
30468,1625
30469,1649
30470,1664
30471,1730
30472,1701
30473,1678
30474,1685
30475,1684
30476,1692
30477,1670
30478,1624
30479,1607
30480,1632
30481,1622
30482,1577
30483,1570
30484,1561
30485,1600
30486,1609
30487,1644
30488,1603
30489,1632
30490,1673
30491,1665
30492,1631
30493,1573
30494,1495
